Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot6,"Cannuccia",hard,5,Completed,"Big Red Rush","Big Red Rush: Objective #1","1","23:56:53","23:57:47",
Bot6,"Cannuccia",hard,5,Failed,"BP Depot","Zone fuel4","1","23:57:52","00:01:49",
Bot7,"Nikita",hard,63,Failed,"Big Red","Big Red: Objective #2","1","23:56:53","00:02:39",
Bot10,"Алекс Рэмба (DasWulf)",normal,5,Pending,"Factory Shacks","Factory Shacks: Objective #1","1","23:56:53","N/A",
Bot19,"Kilgor616",normal,67,Pending,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","23:56:56","N/A",
Bot15,"Tariyihika",normal,68,Completed,"Big Red Rush","Big Red Rush: Objective #1","1","23:56:56","00:03:55",
Bot15,"Tariyihika",normal,68,Completed,"Big Red","Big Red: Objective #5","1","00:04:00","00:04:34",
Bot15,"Tariyihika",normal,68,Completed,"Big Red","Big Red: Objective #4","1","00:04:39","00:05:08",
Bot15,"Tariyihika",normal,68,Completed,"Big Red","Big Red: Objective #1","1","00:05:13","00:05:34",
Bot15,"Tariyihika",normal,68,Completed,"Big Red","Big Red: Objective #3","1","00:05:40","00:06:02",
Bot15,"Tariyihika",normal,68,Pending,"Big Red","Big Red: Objective #2","1","00:06:07","N/A",
Bot16,"Archy",normal,62,Failed,"Storage","Storage: Objective #6","1","23:56:56","00:02:26",
Bot17,"kmyuhkyuk",normal,78,Pending,"North Shack by Big Red","North Shack by Big Red: Objective #1","1","23:56:56","N/A",
Bot18,"aburiu",normal,37,Pending,"Big Red Rush","Big Red Rush: Objective #1","1","23:56:56","N/A",
