Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot39,"Лева Слон (Ilhsiek)",normal,1,Pending,"Repair Shop","Repair Shop: Objective #2","1","06:02:52","N/A",
Bot42,"Colonel",normal,3,Active,"Spawn Rush","Spawn Rush: Objective #1","1","06:02:52","N/A",
Bot43,"Bingus",normal,7,Pending,"Dorms 3 Story Rush","Dorms 3 Story Rush: Objective #1","1","06:02:53","N/A",
Bot52,"Тима Ювелир (TorturedChunk)",normal,1,Pending,"Factory Shacks","Factory Shacks: Objective #1","1","06:02:55","N/A",
