Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Capataina",normal,2,Completed,"Shooting Cans","Zone Sandbox_2_AGS_exploration","1","02:38:38","02:38:42",
Bot1,"Capataina",normal,2,Failed,"Shooting Cans","Zone Sandbox_2_Kord_exploration","1","02:38:47","02:41:09",
Bot3,"Мартын Правильный (hacker228)",normal,1,Failed,"Underground Utility Room","Underground Utility Room: Objective #1","1","02:38:39","02:45:51",
Bot13,"Гоша Колпак (Rhyufer)",normal,1,Failed,"Underground Utility Room","Underground Utility Room: Objective #1","1","02:38:40","02:38:44",
Bot13,"Гоша Колпак (Rhyufer)",normal,1,Pending,"Tarbank Upstairs","Tarbank Upstairs: Objective #3","1","02:38:49","N/A",
