Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"GGaulin",normal,7,Completed,"Shooting Cans","Zone Sandbox_2_AGS_exploration","1","02:05:44","02:05:47",
Bot1,"GGaulin",normal,7,Failed,"Shooting Cans","Zone Sandbox_2_Kord_exploration","1","02:05:53","02:06:30",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Olive Restaurant","Olive Restaurant: Objective #1","1","02:05:44","02:06:16",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Olive Restaurant","Olive Restaurant: Objective #2","2","02:06:21","02:07:01",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Failed,"Olive Restaurant","Olive Restaurant: Objective #4","1","02:07:06","02:07:19",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Olive Restaurant","Olive Restaurant: Objective #3","1","02:07:24","02:10:12",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Olive Restaurant","Olive Restaurant: Objective #5","1","02:10:17","02:10:35",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Olive Restaurant","Olive Restaurant: Objective #6","1","02:10:40","02:14:27",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Underground South","Underground South: Objective #2","1","02:14:32","02:15:07",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Underground South","Underground South: Objective #1","1","02:15:12","02:15:19",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Underground South","Underground South: Objective #3","2","02:15:24","02:15:54",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Underground South","Underground South: Objective #4","1","02:15:59","02:16:09",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Kyshperski","Kyshperski: Objective #3","1","02:16:14","02:19:25",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Kyshperski","Kyshperski: Objective #4","2","02:19:30","02:20:05",
Bot5,"Юлиан Костолом (BaddestDragon)",normal,1,Completed,"Kyshperski","Kyshperski: Objective #1","1","02:20:10","02:20:24",
Bot7,"Hupfi",normal,11,Failed,"Tarbank","Tarbank: Objective #3","1","02:05:45","02:08:18",
Bot8,"IcyClawz",normal,10,Failed,"Shooting Cans","Zone Sandbox_2_AGS_exploration","1","02:05:45","02:07:43",
Bot9,"Kiki",normal,14,Failed,"Capital Insight Quest Room Camping","Capital Insight Quest Room Camping: Objective #1","1","02:05:45","02:07:49",
