Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot4,"Паисий Пупкин (Pettan)",normal,1,Pending,"Porta Potty","Porta Potty: Objective #1","1","17:11:13","N/A",
Bot8,"RedBeard",normal,2,Pending,"Substation","Substation: Objective #4","1","17:11:15","N/A",
Bot10,"CrocodileJonesy",normal,11,Pending,"Out of Curiosity","Zone gazel","1","17:11:15","N/A",
Bot7,"alexkarpen",normal,10,Failed,"Short Cut","Short Cut: Objective #1","1","17:11:15","17:13:16",
Bot9,"Lavax",normal,17,Pending,"Chemical - Part 1","Item Secure Folder 0013","1","17:11:15","N/A",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"Big Red","Big Red: Objective #3","1","17:14:23","17:15:45",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"Big Red","Big Red: Objective #2","1","17:15:50","17:16:01",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Failed,"Big Red","Big Red: Objective #5","1","17:16:06","17:16:14",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Failed,"Big Red","Big Red: Objective #4","1","17:16:19","17:16:32",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"Big Red","Big Red: Objective #1","1","17:16:37","17:16:49",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"North Shack by Big Red","North Shack by Big Red: Objective #1","1","17:16:54","17:17:22",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"Fortress","Fortress: Objective #4","1","17:17:27","17:20:52",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"Fortress","Fortress: Objective #8","3","17:20:57","17:21:48",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"Fortress","Fortress: Objective #2","1","17:21:53","17:22:06",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"Fortress","Fortress: Objective #1","1","17:22:11","17:22:34",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Completed,"Fortress","Fortress: Objective #6","1","17:22:39","17:23:08",
Bot12,"Ростислав Функция (PreyToLive)",easy,1,Active,"Fortress","Fortress: Objective #9","3","17:23:13","N/A",
