Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot63,"oroku",easy,8,Completed,"Shooting Cans","Zone Sandbox_2_AGS_exploration","1","03:58:10","03:58:14",
Bot63,"oroku",easy,8,Completed,"Shooting Cans","Zone Sandbox_2_Kord_exploration","1","03:58:19","04:00:29",
Bot63,"oroku",easy,8,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #3","1","04:00:34","04:09:34",
Bot77,"Диман Провокация (Lave)",easy,1,Failed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #9","1","04:02:15","04:02:33",
Bot77,"Диман Провокация (Lave)",easy,1,Failed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #8","1","04:02:38","04:02:49",
Bot77,"Диман Провокация (Lave)",easy,1,Failed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #6","1","04:02:55","04:02:58",
Bot77,"Диман Провокация (Lave)",easy,1,Failed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #7","1","04:03:03","04:03:27",
Bot77,"Диман Провокация (Lave)",easy,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #1","1","04:03:32","04:04:09",
Bot77,"Диман Провокация (Lave)",easy,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #2","1","04:04:14","04:04:28",
Bot77,"Диман Провокация (Lave)",easy,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #3","1","04:04:33","04:04:51",
Bot77,"Диман Провокация (Lave)",easy,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #4","1","04:04:56","04:05:10",
Bot77,"Диман Провокация (Lave)",easy,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #5","1","04:05:15","04:05:55",
Bot77,"Диман Провокация (Lave)",easy,1,Completed,"TerraGroup Office Camping","TerraGroup Office Camping: Objective #1","2","04:06:00","04:07:39",
Bot77,"Диман Провокация (Lave)",easy,1,Failed,"Underground Utility Room","Underground Utility Room: Objective #1","1","04:07:44","04:08:18",
Bot77,"Диман Провокация (Lave)",easy,1,Failed,"Underground Entrance","Underground Entrance: Objective #1","1","04:08:24","04:08:26",
