Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot2,"ANIME",normal,6,Completed,"Emercom Checkpoint","Emercom Checkpoint: Objective #2","2","06:13:22","06:14:08",
Bot2,"ANIME",normal,6,Completed,"Emercom Checkpoint","Emercom Checkpoint: Objective #1","1","06:14:13","06:14:41",
Bot2,"ANIME",normal,6,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #3","1","06:14:46","06:15:35",
Bot1,"Rhyufer",normal,6,Completed,"TerraGroup Garage","TerraGroup Garage: Objective #1","1","06:13:22","06:13:27",
Bot1,"Rhyufer",normal,6,Completed,"TerraGroup Garage","TerraGroup Garage: Objective #2","3","06:13:32","06:14:15",
Bot1,"Rhyufer",normal,6,Failed,"Underground North","Underground North: Objective #1","1","06:14:21","06:14:38",
Bot1,"Rhyufer",normal,6,Completed,"Underground North","Underground North: Objective #2","1","06:14:43","06:17:17",
Bot1,"Rhyufer",normal,6,Completed,"Underground North","Underground North: Objective #3","1","06:17:22","06:17:35",
Bot1,"Rhyufer",normal,6,Completed,"Underground North","Underground North: Objective #4","2","06:17:40","06:18:05",
Bot1,"Rhyufer",normal,6,Completed,"Underground North","Underground North: Objective #5","1","06:18:10","06:18:17",
Bot1,"Rhyufer",normal,6,Completed,"Underground North","Underground North: Objective #6","1","06:18:22","06:18:37",
Bot1,"Rhyufer",normal,6,Failed,"Underground North","Underground North: Objective #7","1","06:18:42","06:21:31",
Bot5,"Floppa",normal,13,Failed,"Olive Restaurant","Olive Restaurant: Objective #3","1","06:13:24","06:16:33",
Bot6,"ItsRenke",normal,10,Failed,"Olive Restaurant","Olive Restaurant: Objective #3","1","06:13:24","06:15:50",
