Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot35,"TinglePlayerParkov",easy,11,Completed,"Capital Insight","Capital Insight: Objective #3","1","14:15:32","14:15:36",
Bot35,"TinglePlayerParkov",easy,11,Completed,"Capital Insight","Capital Insight: Objective #2","1","14:15:41","14:16:07",
Bot35,"TinglePlayerParkov",easy,11,Completed,"Capital Insight","Capital Insight: Objective #1","1","14:16:13","14:16:19",
Bot35,"TinglePlayerParkov",easy,11,Completed,"Capital Insight","Capital Insight: Objective #4","4","14:16:24","14:17:28",
Bot35,"TinglePlayerParkov",easy,11,Completed,"Capital Insight","Capital Insight: Objective #5","5","14:17:33","14:18:48",
Bot35,"TinglePlayerParkov",easy,11,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #2","1","14:18:53","14:22:26",
Bot35,"TinglePlayerParkov",easy,11,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #4","1","14:22:31","14:22:34",
Bot35,"TinglePlayerParkov",easy,11,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #3","1","14:22:40","14:22:44",
Bot35,"TinglePlayerParkov",easy,11,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #1","1","14:22:49","14:22:52",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Skyside Hotel","Skyside Hotel: Objective #1","1","14:15:32","14:15:40",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Skyside Hotel","Skyside Hotel: Objective #3","1","14:15:45","14:16:07",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Skyside Hotel","Skyside Hotel: Objective #2","1","14:16:12","14:16:50",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Skyside Hotel","Skyside Hotel: Objective #4","1","14:16:55","14:17:19",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Skyside Hotel","Skyside Hotel: Objective #5","1","14:17:24","14:17:54",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Skyside Hotel Outside","Skyside Hotel Outside: Objective #3","1","14:17:59","14:18:13",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Skyside Hotel Outside","Skyside Hotel Outside: Objective #2","1","14:18:19","14:18:30",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Skyside Hotel Outside","Skyside Hotel Outside: Objective #1","1","14:18:35","14:18:48",
Bot38,"Пися Пипетка (Klinical)",normal,1,Completed,"Stairs Near Tartowers","Stairs Near Tartowers: Objective #3","1","14:18:53","14:19:32",
Bot38,"Пися Пипетка (Klinical)",normal,1,Active,"Stairs Near Tartowers","Stairs Near Tartowers: Objective #1","1","14:19:38","N/A",
Bot36,"Rhyufer",easy,13,Completed,"Capital Insight","Capital Insight: Objective #3","1","14:15:33","14:15:37",
Bot36,"Rhyufer",easy,13,Failed,"Capital Insight","Capital Insight: Objective #2","1","14:15:42","14:21:06",
Bot37,"All_Heil_Lord_Pepe",easy,15,Completed,"Capital Insight","Capital Insight: Objective #3","1","14:15:33","14:15:35",
Bot37,"All_Heil_Lord_Pepe",easy,15,Pending,"Capital Insight","Capital Insight: Objective #2","1","14:15:40","N/A",
Bot40,"Lave",easy,8,Failed,"Oasis","Oasis: Objective #2","1","14:15:34","14:18:52",
Bot44,"TEOA",hard,18,Failed,"Underground Utility Room","Underground Utility Room: Objective #1","1","14:15:34","14:15:39",
