Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot2,"大熊",normal,31,Failed,"Chalet","Chalet: Objective #9","1","16:15:21","16:15:21",
Bot2,"大熊",normal,31,Failed,"Chalet","Chalet: Objective #8","1","16:15:26","16:15:26",
Bot2,"大熊",normal,31,Failed,"Chalet","Chalet: Objective #1","1","16:15:31","16:15:32",
Bot5,"TGDelta2455",normal,27,Completed,"Revision - Lighthouse","Zone qlight_mark_vech3","1","15:48:20","15:52:22",
Bot5,"TGDelta2455",normal,27,Failed,"Revision - Lighthouse","Zone qlight_mark_vech4","1","15:52:27","15:54:48",
Bot6,"Belette",normal,53,Failed,"Missing Cargo","Zone qlight_find_crushed_heli","1","15:48:21","15:56:45",
Bot12,"kikirio",normal,77,Failed,"Merin Car","Merin Car: Objective #1","1","15:48:27","15:48:45",
Bot13,"Lavax",normal,50,Failed,"Network Provider - Part 2","Zone meh_42_radio_area_mark_4","1","15:48:28","16:09:18",
Bot13,"Lavax",normal,50,Failed,"Network Provider - Part 2","Zone meh_42_radio_area_mark_3","1","16:09:23","16:09:30",
Bot13,"Lavax",normal,50,Failed,"Network Provider - Part 2","Zone meh_42_radio_area_mark_2","1","16:09:35","16:09:35",
Bot13,"Lavax",normal,50,Failed,"Network Provider - Part 2","Zone meh_42_radio_area_mark_1","1","16:09:40","16:09:40",
Bot13,"Lavax",normal,50,Failed,"Chalet Remote Building","Chalet Remote Building: Objective #1","1","16:09:45","16:09:45",
Bot13,"Lavax",normal,50,Failed,"Stage Tent","Stage Tent: Objective #1","1","16:09:50","16:09:50",
Bot13,"Lavax",normal,50,Failed,"Bridge Road Intersection","Bridge Road Intersection: Objective #1","1","16:09:56","16:09:56",
Bot13,"Lavax",normal,50,Failed,"Stage","Stage: Objective #2","1","16:10:01","16:10:01",
Bot14,"Helldiver",normal,38,Failed,"Lost Contact","Zone qlight_find_scav_group1","1","15:48:29","15:49:55",
Bot14,"Helldiver",normal,38,Failed,"Missing Cargo","Item Stolen military documents","1","15:50:00","15:50:01",
Bot14,"Helldiver",normal,38,Completed,"Missing Cargo","Zone qlight_find_crushed_heli","1","15:50:06","15:52:31",
Bot14,"Helldiver",normal,38,Failed,"Long Road","Zone qlight_br_secure_road","1","15:52:36","15:53:49",
Bot14,"Helldiver",normal,38,Failed,"Resort","Resort: Objective #1","1","15:53:55","15:57:04",
Bot19,"Давид Зырь-труба (Belzedar)",normal,4,Failed,"Chalet","Chalet: Objective #9","1","15:50:19","15:54:35",
Bot22,"Савелий Киба (Pherik)",normal,4,Completed,"Long Road Construction","Long Road Construction: Objective #1","1","15:52:05","15:56:22",
Bot22,"Савелий Киба (Pherik)",normal,4,Completed,"Long Road Construction","Long Road Construction: Objective #2","1","15:56:28","15:56:34",
Bot22,"Савелий Киба (Pherik)",normal,4,Completed,"Long Road Construction","Long Road Construction: Objective #4","1","15:56:39","15:56:57",
Bot22,"Савелий Киба (Pherik)",normal,4,Pending,"Village West House","Village West House: Objective #1","1","15:57:02","N/A",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Archived,"Long Road Construction","Long Road Construction: Objective #1","1","15:52:26","15:54:11",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Archived,"Long Road Construction","Long Road Construction: Objective #2","1","15:54:16","15:54:25",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Archived,"Long Road Construction","Long Road Construction: Objective #4","1","15:54:30","15:55:10",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Archived,"Long Road Construction","Long Road Construction: Objective #3","1","15:55:15","15:59:42",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Archived,"Main Road Bridge Underpass","Main Road Bridge Underpass: Objective #1","1","15:59:47","16:01:37",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Failed,"Resort","Resort: Objective #3","1","16:01:42","16:08:13",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Failed,"Resort","Resort: Objective #4","1","16:08:18","16:08:22",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Failed,"Resort","Resort: Objective #2","1","16:08:27","16:08:30",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Failed,"Resort","Resort: Objective #5","1","16:08:35","16:08:38",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Failed,"Resort","Resort: Objective #6","1","16:08:43","16:08:46",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Failed,"Resort","Resort: Objective #1","1","16:08:51","16:08:54",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Failed,"Village Center House","Village Center House: Objective #1","1","16:08:59","16:09:02",
Bot25,"Юрий Никулин (All_Heil_Lord_Pepe)",normal,4,Failed,"Village West House","Village West House: Objective #1","1","16:09:07","16:09:10",
Bot33,"Jester_Stacks",normal,47,Failed,"Network Provider - Part 2","Zone meh_42_radio_area_mark_2","1","15:54:17","15:55:22",
Bot33,"Jester_Stacks",normal,47,Failed,"Network Provider - Part 2","Zone meh_42_radio_area_mark_4","1","15:55:27","15:57:27",
Bot34,"PoppleO",normal,12,Failed,"Chalet","Chalet: Objective #9","1","15:54:19","15:57:19",
