Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot60,"nohurry",normal,7,Completed,"Big Red Rush","Big Red Rush: Objective #1","1","00:27:41","00:27:56",
Bot60,"nohurry",normal,7,Completed,"Storage","Storage: Objective #2","1","00:28:02","00:28:20",
Bot60,"nohurry",normal,7,Completed,"Storage","Storage: Objective #1","1","00:28:25","00:28:33",
Bot60,"nohurry",normal,7,Completed,"Storage","Storage: Objective #3","1","00:28:38","00:28:49",
Bot60,"nohurry",normal,7,Completed,"Storage","Storage: Objective #4","1","00:28:55","00:29:11",
Bot60,"nohurry",normal,7,Completed,"Storage","Storage: Objective #5","1","00:29:16","00:29:29",
Bot60,"nohurry",normal,7,Completed,"Storage","Storage: Objective #7","1","00:29:34","00:29:55",
Bot60,"nohurry",normal,7,Completed,"Storage","Storage: Objective #6","1","00:30:00","00:30:07",
Bot60,"nohurry",normal,7,Failed,"BP Depot","Zone fuel4","1","00:30:12","00:30:43",
Bot60,"nohurry",normal,7,Failed,"BP Depot","Zone fuel2","1","00:30:48","00:35:10",
Bot60,"nohurry",normal,7,Failed,"BP Depot","Zone fuel3","1","00:35:15","00:36:39",
Bot60,"nohurry",normal,7,Failed,"Operation Aquarius - Part 1","Zone room206_water","1","00:36:44","00:37:32",
Bot60,"nohurry",normal,7,Completed,"The Extortionist","Item Secure Folder 0048","1","00:37:37","00:38:11",
Bot60,"nohurry",normal,7,Completed,"The Extortionist","Zone dead_posylni","1","00:38:16","00:44:41",
Bot60,"nohurry",normal,7,Completed,"Garage","Garage: Objective #1","1","00:44:46","00:45:47",
Bot60,"nohurry",normal,7,Failed,"Garage","Garage: Objective #3","1","00:45:52","00:46:05",
Bot60,"nohurry",normal,7,Completed,"Garage","Garage: Objective #2","1","00:46:10","00:46:22",
Bot60,"nohurry",normal,7,Failed,"Fortress","Fortress: Objective #9","1","00:46:27","00:47:32",
Bot61,"Sharkota",normal,8,Failed,"BP Depot","Zone fuel4","1","00:27:41","00:28:09",
Bot61,"Sharkota",normal,8,Failed,"BP Depot","Zone fuel2","1","00:28:15","00:34:08",
Bot62,"alias",normal,73,Failed,"Dorms 3 Story Rush","Dorms 3 Story Rush: Objective #1","1","00:27:41","00:29:03",
Bot68,"Стас Херпроссы (Zmyh)",normal,4,Failed,"Power Switch","Power Switch: Objective #1","1","00:27:57","00:28:36",
Bot68,"Стас Херпроссы (Zmyh)",normal,4,Failed,"Giving Tree","Giving Tree: Objective #1","1","00:28:37","00:32:00",
Bot71,"Борька Оператор (craink)",normal,4,Archived,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","00:28:00","00:28:14",
Bot71,"Борька Оператор (craink)",normal,4,Archived,"Factory Shacks","Factory Shacks: Objective #1","1","00:28:19","00:30:35",
Bot71,"Борька Оператор (craink)",normal,4,Failed,"Power Switch","Power Switch: Objective #1","1","00:30:40","00:35:28",
Bot71,"Борька Оператор (craink)",normal,4,Completed,"Giving Tree","Giving Tree: Objective #1","1","00:35:29","00:37:39",
Bot71,"Борька Оператор (craink)",normal,4,Completed,"Storage Building","Storage Building: Objective #1","1","00:37:44","00:45:27",
Bot71,"Борька Оператор (craink)",normal,4,Completed,"Storage Building","Storage Building: Objective #2","1","00:45:32","00:45:46",
Bot71,"Борька Оператор (craink)",normal,4,Completed,"Fortress","Fortress: Objective #5","1","00:45:52","00:47:11",
Bot71,"Борька Оператор (craink)",normal,4,Completed,"Fortress","Fortress: Objective #7","1","00:47:16","00:48:06",
Bot71,"Борька Оператор (craink)",normal,4,Active,"Fortress","Fortress: Objective #4","1","00:48:11","N/A",
Bot76,"Гиви Колпак (Rhyufer)",normal,4,Failed,"Giving Tree","Giving Tree: Objective #1","1","00:28:03","00:35:02",
