Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Shawn Wilcoxon",normal,6,Active,"Tarbank Upstairs","Tarbank Upstairs: Objective #2","1","14:59:16","N/A",
Bot2,"Вадим Астахов",normal,10,Completed,"Shooting Cans","Zone Sandbox_2_AGS_exploration","1","14:59:16","14:59:44",
Bot2,"Вадим Астахов",normal,10,Failed,"Shooting Cans","Zone Sandbox_2_Kord_exploration","1","14:59:49","15:06:46",
Bot10,"Zachery Bilger",easy,1,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #4","1","14:59:37","15:06:19",
Bot9,"Michel Ragan",easy,10,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #4","1","14:59:37","15:06:17",
